250 1.097e-07 36.471 1.023
1000 3.413e-07 46.884 1.010
5000 1.798e-06 44.488 1.049
10000 3.522e-06 45.435 0.976
50000 1.894e-05 42.247 0.948
100000 3.908e-05 40.944 1.173
500000 2.021e-04 39.592 1.010
1000000 4.237e-04 37.763 1.059	
